Time	Type	LotNo	Zone	Row
03/19/2011 13:01:54	Acc_4Dr_RH	136	CLow	5
03/19/2011 13:01:54	Acc_4Dr_RH	136	CLow	5
03/19/2011 14:08:12	Acc_4Dr_LH	142	CLow	3
03/19/2011 14:08:12	Acc_4Dr_LH	142	CLow	3
03/19/2011 14:08:12	Acc_4Dr_LH	142	CLow	3
03/19/2011 14:08:12	Acc_4Dr_LH	142	CLow	3
03/19/2011 14:19:40	Acc_4Dr_RH	136	CLow	5
03/19/2011 14:19:40	Acc_4Dr_RH	136	CLow	5
03/19/2011 14:19:40	Acc_4Dr_RH	136	CLow	5
03/19/2011 14:19:40	Acc_4Dr_RH	136	CLow	5
03/19/2011 17:51:05	TL_LH	139	CHigh	12
03/19/2011 17:51:05	TL_LH	139	CHigh	12
03/19/2011 17:51:05	TL_LH	139	CHigh	12
03/19/2011 17:51:05	TL_LH	139	CHigh	12
03/19/2011 17:51:05	TL_LH	139	CHigh	12
03/19/2011 18:06:22	TL_RH	112	CHigh	2
03/19/2011 18:06:22	TL_RH	112	CHigh	2
03/19/2011 18:06:22	TL_RH	112	CHigh	2
03/19/2011 18:06:22	TL_RH	112	CHigh	2
03/19/2011 18:06:22	TL_RH	112	CHigh	2
03/19/2011 19:09:24	TL_LH	139	CHigh	12
03/19/2011 19:09:24	TL_LH	139	CHigh	12
03/19/2011 19:09:24	TL_LH	139	CHigh	12
03/19/2011 19:09:24	TL_LH	139	CHigh	12
03/19/2011 19:09:24	TL_LH	139	CHigh	12
03/19/2011 19:36:25	TL_RH	154	CHigh	16
03/19/2011 19:36:25	TL_RH	154	CHigh	16
03/19/2011 19:36:25	TL_RH	154	CHigh	16
03/19/2011 19:39:11	TL_RH	154	CHigh	2
03/19/2011 19:39:11	TL_RH	154	CHigh	2
03/19/2011 21:03:29	TL_LH	139	CHigh	12
03/19/2011 21:03:29	TL_LH	139	CHigh	12
03/19/2011 21:06:23	TL_LH	139	CHigh	6
03/19/2011 21:14:06	TL_RH	154	CHigh	2
03/19/2011 21:25:33	NM_LH	105	ABay	1
03/19/2011 21:25:33	NM_LH	105	ABay	1
03/19/2011 21:25:33	NM_LH	105	ABay	1
03/19/2011 21:25:33	NM_LH	105	ABay	1
03/19/2011 21:25:33	NM_LH	105	ABay	1
03/19/2011 21:35:56	NM_RH	95	ABay	3
03/19/2011 21:35:56	NM_RH	95	ABay	3
03/19/2011 21:41:18	NM_RH	153	ABay	8
03/19/2011 21:41:18	NM_RH	153	ABay	8
03/19/2011 21:41:18	NM_RH	153	ABay	8
03/19/2011 22:24:54	NM_LH	105	ABay	1
03/19/2011 22:24:54	NM_LH	105	ABay	1
03/19/2011 22:24:54	NM_LH	105	ABay	1
03/19/2011 22:32:14	NM_LH	159	CHigh	16
03/19/2011 22:32:14	NM_LH	159	CHigh	16
03/19/2011 22:39:57	NM_RH	153	ABay	8
03/19/2011 22:39:57	NM_RH	153	ABay	8
03/19/2011 22:39:57	NM_RH	153	ABay	8
03/19/2011 22:39:57	NM_RH	153	ABay	8
03/19/2011 22:58:49	NM_RH	153	ABay	8
03/19/2011 23:41:44	Acc_4Dr_LH	142	CHigh	14
03/19/2011 23:41:44	Acc_4Dr_LH	142	CHigh	14
03/19/2011 23:41:44	Acc_4Dr_LH	142	CHigh	14
03/19/2011 23:41:44	Acc_4Dr_LH	142	CHigh	14
03/19/2011 23:41:44	Acc_4Dr_LH	142	CHigh	14
03/19/2011 23:47:43	Acc_4Dr_LH	142	CHigh	7
03/19/2011 23:59:00	Acc_4Dr_RH	136	CLow	1
03/19/2011 23:59:00	Acc_4Dr_RH	136	CLow	1
03/19/2011 23:59:00	Acc_4Dr_RH	136	CLow	1
03/19/2011 23:59:00	Acc_4Dr_RH	136	CLow	1
03/19/2011 23:59:00	Acc_4Dr_RH	136	CLow	1
03/19/2011 23:59:00	Acc_4Dr_RH	136	CLow	1
03/20/2011 00:47:14	Acc_4Dr_LH	142	CHigh	7
03/20/2011 00:47:14	Acc_4Dr_LH	142	CHigh	7
03/20/2011 00:47:14	Acc_4Dr_LH	142	CHigh	7
03/20/2011 00:47:14	Acc_4Dr_LH	142	CHigh	7
03/20/2011 00:47:14	Acc_4Dr_LH	142	CHigh	7
03/20/2011 00:47:14	Acc_4Dr_LH	142	CHigh	7
03/20/2011 01:05:37	Acc_4Dr_RH	136	CLow	1
03/20/2011 01:05:37	Acc_4Dr_RH	136	CLow	1
03/20/2011 01:05:37	Acc_4Dr_RH	136	CLow	1
03/20/2011 01:05:37	Acc_4Dr_RH	136	CLow	1
03/20/2011 01:05:37	Acc_4Dr_RH	136	CLow	1
03/20/2011 01:05:37	Acc_4Dr_RH	136	CLow	1
03/20/2011 01:56:33	Acc_4Dr_LH	142	CHigh	1
03/20/2011 01:56:33	Acc_4Dr_LH	142	CHigh	1
03/20/2011 01:56:33	Acc_4Dr_LH	142	CHigh	1
03/20/2011 01:56:33	Acc_4Dr_LH	142	CHigh	1
03/20/2011 02:10:59	Acc_4Dr_RH	136	CLow	1
03/20/2011 02:10:59	Acc_4Dr_RH	136	CLow	1
03/20/2011 02:10:59	Acc_4Dr_RH	136	CLow	1
03/20/2011 02:10:59	Acc_4Dr_RH	136	CLow	1
03/20/2011 06:47:52	TL_LH	139	CHigh	6
03/20/2011 06:47:52	TL_LH	139	CHigh	6
03/20/2011 06:47:52	TL_LH	139	CHigh	6
03/20/2011 06:47:52	TL_LH	139	CHigh	6
03/20/2011 06:47:52	TL_LH	139	CHigh	6
03/20/2011 07:04:03	TL_RH	154	CHigh	2
03/20/2011 07:04:03	TL_RH	154	CHigh	2
03/20/2011 07:04:03	TL_RH	154	CHigh	2
03/20/2011 07:04:03	TL_RH	154	CHigh	2
03/20/2011 07:11:15	TL_RH	154	CHigh	15
03/20/2011 07:55:51	TL_LH	139	CHigh	6
03/20/2011 07:55:51	TL_LH	139	CHigh	6
03/20/2011 07:55:51	TL_LH	139	CHigh	6
03/20/2011 07:55:51	TL_LH	139	CHigh	6
03/20/2011 07:55:51	TL_LH	139	CHigh	6
03/20/2011 08:12:00	TL_RH	154	CHigh	15
03/20/2011 08:12:00	TL_RH	154	CHigh	15
03/20/2011 08:12:00	TL_RH	154	CHigh	15
03/20/2011 08:12:00	TL_RH	154	CHigh	15
03/20/2011 08:12:00	TL_RH	154	CHigh	15
03/20/2011 09:01:28	TL_LH	139	CHigh	6
03/20/2011 09:03:44	TL_LH	139	CHigh	5
03/20/2011 09:03:44	TL_LH	139	CHigh	5
03/20/2011 09:03:44	TL_LH	139	CHigh	5
03/20/2011 09:15:17	TL_RH	154	CHigh	15
03/20/2011 09:15:17	TL_RH	154	CHigh	15
03/20/2011 09:15:17	TL_RH	154	CHigh	15
03/20/2011 09:15:17	TL_RH	154	CHigh	15
03/20/2011 09:15:17	TL_RH	154	CHigh	15
03/20/2011 10:01:54	NM_LH	159	CHigh	16
03/20/2011 10:02:42	NM_LH	159	ABay	1
03/20/2011 10:02:42	NM_LH	159	ABay	1
03/20/2011 10:02:42	NM_LH	159	ABay	1
03/20/2011 10:02:42	NM_LH	159	ABay	1
03/20/2011 10:14:07	NM_RH	153	ABay	8
03/20/2011 10:14:07	NM_RH	153	ABay	8
03/20/2011 10:14:07	NM_RH	153	ABay	8
03/20/2011 10:14:07	NM_RH	153	ABay	8
03/20/2011 10:14:07	NM_RH	153	ABay	8
03/20/2011 11:02:35	NM_LH	159	ABay	1
03/20/2011 11:02:35	NM_LH	159	ABay	1
03/20/2011 11:02:35	NM_LH	159	ABay	1
03/20/2011 11:02:35	NM_LH	159	ABay	1
03/20/2011 11:12:27	NM_RH	153	ABay	8
03/20/2011 11:12:27	NM_RH	153	ABay	8
03/20/2011 11:12:27	NM_RH	153	ABay	8
03/20/2011 11:12:27	NM_RH	153	ABay	8
03/20/2011 11:36:15	NM_LH	159	ABay	1
03/20/2011 11:45:45	Acc_4Dr_LH	161	CLow	6
03/20/2011 11:45:45	Acc_4Dr_LH	161	CLow	6
03/20/2011 11:45:45	Acc_4Dr_LH	161	CLow	6
03/20/2011 11:45:45	Acc_4Dr_LH	161	CLow	6
03/20/2011 11:45:45	Acc_4Dr_LH	161	CLow	6
03/20/2011 11:45:45	Acc_4Dr_LH	161	CLow	6
03/20/2011 12:01:33	Acc_4Dr_RH	136	CLow	4
03/20/2011 12:01:33	Acc_4Dr_RH	136	CLow	4
03/20/2011 12:01:33	Acc_4Dr_RH	136	CLow	4
03/20/2011 12:01:33	Acc_4Dr_RH	136	CLow	4
03/20/2011 12:01:33	Acc_4Dr_RH	136	CLow	4
03/20/2011 12:01:33	Acc_4Dr_RH	136	CLow	4
03/20/2011 13:18:15	Acc_4Dr_LH	161	CLow	6
03/20/2011 13:18:15	Acc_4Dr_LH	161	CLow	6
03/20/2011 13:18:15	Acc_4Dr_LH	161	CLow	6
03/20/2011 13:18:15	Acc_4Dr_LH	161	CLow	6
03/20/2011 13:18:15	Acc_4Dr_LH	161	CLow	6
03/20/2011 13:18:15	Acc_4Dr_LH	161	CLow	6
03/20/2011 13:34:03	Acc_4Dr_RH	166	ABay	2
03/20/2011 13:34:03	Acc_4Dr_RH	166	ABay	2
03/20/2011 13:34:03	Acc_4Dr_RH	166	ABay	2
03/20/2011 13:34:03	Acc_4Dr_RH	166	ABay	2
03/20/2011 13:34:03	Acc_4Dr_RH	166	ABay	2
03/20/2011 13:34:03	Acc_4Dr_RH	166	ABay	2
03/20/2011 14:19:19	Acc_4Dr_LH	161	CLow	6
03/20/2011 14:19:48	Acc_4Dr_LH	161	CLow	3
03/20/2011 14:19:48	Acc_4Dr_LH	161	CLow	3
03/20/2011 14:19:48	Acc_4Dr_LH	161	CLow	3
03/20/2011 14:30:25	Acc_4Dr_RH	166	ABay	2
03/20/2011 14:30:25	Acc_4Dr_RH	166	ABay	2
03/20/2011 14:30:25	Acc_4Dr_RH	166	ABay	2
03/20/2011 14:30:25	Acc_4Dr_RH	166	ABay	2
03/20/2011 17:33:19	TL_LH	139	CHigh	5
03/20/2011 17:33:19	TL_LH	139	CHigh	5
03/20/2011 17:33:19	TL_LH	139	CHigh	5
03/20/2011 17:33:19	TL_LH	139	CHigh	5
03/20/2011 17:33:19	TL_LH	139	CHigh	5
03/20/2011 17:49:37	TL_RH	154	CHigh	15
03/20/2011 17:50:32	TL_RH	154	CHigh	10
03/20/2011 17:50:32	TL_RH	154	CHigh	10
03/20/2011 17:50:32	TL_RH	154	CHigh	10
03/20/2011 17:50:32	TL_RH	154	CHigh	10
03/20/2011 18:54:59	TL_LH	139	CHigh	5
03/20/2011 18:54:59	TL_LH	139	CHigh	5
03/20/2011 18:54:59	TL_LH	139	CHigh	5
03/20/2011 18:54:59	TL_LH	139	CHigh	5
03/20/2011 21:08:39	TL_LH	177	CHigh	15
03/20/2011 21:14:07	TL_RH	154	CHigh	10
03/20/2011 21:14:07	TL_RH	154	CHigh	10
03/20/2011 21:14:07	TL_RH	154	CHigh	10
03/20/2011 21:14:07	TL_RH	154	CHigh	10
03/20/2011 21:14:07	TL_RH	154	CHigh	10
03/20/2011 21:33:58	TL_LH	177	ABay	2
03/20/2011 21:33:58	TL_LH	177	ABay	2
03/20/2011 21:37:11	TL_RH	154	CHigh	10
03/20/2011 21:37:11	TL_RH	154	CHigh	10
03/20/2011 22:20:51	NM_LH	159	ABay	1
03/20/2011 22:20:51	NM_LH	159	ABay	1
03/20/2011 22:20:51	NM_LH	159	ABay	1
03/20/2011 22:20:51	NM_LH	159	ABay	1
03/20/2011 22:30:39	NM_LH	159	ABay	5
03/20/2011 22:33:48	NM_RH	153	ABay	8
03/20/2011 22:37:04	NM_RH	153	ABay	3
03/20/2011 22:37:04	NM_RH	153	ABay	3
03/20/2011 22:37:04	NM_RH	153	ABay	3
03/20/2011 22:37:04	NM_RH	153	ABay	3
03/20/2011 23:22:53	NM_LH	159	ABay	5
03/20/2011 23:22:53	NM_LH	159	ABay	5
03/20/2011 23:22:53	NM_LH	159	ABay	5
03/20/2011 23:22:53	NM_LH	159	ABay	5
03/20/2011 23:35:13	NM_RH	153	ABay	3
03/20/2011 23:35:13	NM_RH	153	ABay	3
03/20/2011 23:35:13	NM_RH	153	ABay	3
03/20/2011 23:35:13	NM_RH	153	ABay	3
03/20/2011 23:35:13	NM_RH	153	ABay	3
03/21/2011 00:18:09	NM_LH	159	ABay	5
03/21/2011 00:25:25	Acc_4Dr_LH	161	CLow	2
03/21/2011 00:25:25	Acc_4Dr_LH	161	CLow	2
03/21/2011 00:25:25	Acc_4Dr_LH	161	CLow	2
03/21/2011 00:25:25	Acc_4Dr_LH	161	CLow	2
03/21/2011 00:25:25	Acc_4Dr_LH	161	CLow	2
03/21/2011 00:25:25	Acc_4Dr_LH	161	CLow	2
03/21/2011 00:41:35	Acc_4Dr_RH	166	CLow	5
03/21/2011 00:41:35	Acc_4Dr_RH	166	CLow	5
03/21/2011 00:41:35	Acc_4Dr_RH	166	CLow	5
03/21/2011 00:41:35	Acc_4Dr_RH	166	CLow	5
03/21/2011 00:41:35	Acc_4Dr_RH	166	CLow	5
03/21/2011 00:41:35	Acc_4Dr_RH	166	CLow	5
03/21/2011 01:29:41	Acc_4Dr_LH	161	CLow	2
03/21/2011 01:29:41	Acc_4Dr_LH	161	CLow	2
03/21/2011 01:29:41	Acc_4Dr_LH	161	CLow	2
03/21/2011 01:29:41	Acc_4Dr_LH	161	CLow	2
03/21/2011 01:29:41	Acc_4Dr_LH	161	CLow	2
03/21/2011 01:29:41	Acc_4Dr_LH	161	CLow	2
03/21/2011 01:45:58	Acc_4Dr_RH	166	CLow	5
03/21/2011 01:45:58	Acc_4Dr_RH	166	CLow	5
03/21/2011 01:45:58	Acc_4Dr_RH	166	CLow	5
03/21/2011 01:45:58	Acc_4Dr_RH	166	CLow	5
03/21/2011 01:45:58	Acc_4Dr_RH	166	CLow	5
03/21/2011 01:45:58	Acc_4Dr_RH	166	CLow	5
03/21/2011 02:06:03	Acc_4Dr_LH	161	CLow	2
03/21/2011 02:06:03	Acc_4Dr_LH	161	CLow	2
03/21/2011 02:06:03	Acc_4Dr_LH	161	CLow	2
03/21/2011 02:06:03	Acc_4Dr_LH	161	CLow	2
03/21/2011 02:17:32	Acc_4Dr_RH	166	CLow	5
03/21/2011 02:17:32	Acc_4Dr_RH	166	CLow	5
03/21/2011 02:17:32	Acc_4Dr_RH	166	CLow	5
03/21/2011 02:17:32	Acc_4Dr_RH	166	CLow	5
03/21/2011 07:39:50	TL_LH	177	ABay	8
03/21/2011 07:43:06	TL_LH	177	ABay	1
03/21/2011 07:43:06	TL_LH	177	ABay	1
03/21/2011 07:43:06	TL_LH	177	ABay	1
03/21/2011 07:43:06	TL_LH	177	ABay	1
03/21/2011 07:53:02	TL_RH	154	CHigh	10
03/21/2011 07:54:49	TL_RH	154	CHigh	9
03/21/2011 07:54:49	TL_RH	154	CHigh	9
03/21/2011 07:54:49	TL_RH	154	CHigh	9
03/21/2011 07:54:49	TL_RH	154	CHigh	9
03/21/2011 08:45:42	TL_LH	177	ABay	1
03/21/2011 08:45:42	TL_LH	177	ABay	1
03/21/2011 08:45:42	TL_LH	177	ABay	1
03/21/2011 08:45:42	TL_LH	177	ABay	1
03/21/2011 08:45:42	TL_LH	177	ABay	1
03/21/2011 08:58:02	TL_RH	154	CHigh	9
03/21/2011 08:58:02	TL_RH	154	CHigh	9
03/21/2011 08:58:02	TL_RH	154	CHigh	9
03/21/2011 08:58:02	TL_RH	154	CHigh	9
03/21/2011 08:58:02	TL_RH	154	CHigh	9
03/21/2011 09:48:14	TL_LH	177	ABay	1
03/21/2011 09:48:14	TL_LH	177	ABay	1
03/21/2011 09:48:14	TL_LH	177	ABay	1
03/21/2011 09:48:14	TL_LH	177	ABay	1
03/21/2011 09:48:14	TL_LH	177	ABay	1
03/21/2011 10:00:34	TL_RH	154	CHigh	9
03/21/2011 10:00:34	TL_RH	154	CHigh	9
03/21/2011 10:00:34	TL_RH	154	CHigh	9
03/21/2011 10:05:11	TL_RH	154	CHigh	3
03/21/2011 10:18:12	NM_LH	159	ABay	5
03/21/2011 10:18:12	NM_LH	159	ABay	5
03/21/2011 10:18:12	NM_LH	159	ABay	5
03/21/2011 10:18:12	NM_LH	159	ABay	5
03/21/2011 10:18:12	NM_LH	159	ABay	5
03/21/2011 10:31:32	NM_RH	153	ABay	3
03/21/2011 10:31:32	NM_RH	153	ABay	3
03/21/2011 10:31:32	NM_RH	153	ABay	3
03/21/2011 10:31:32	NM_RH	153	ABay	3
03/21/2011 10:31:32	NM_RH	153	ABay	3
03/21/2011 11:46:45	NM_LH	159	ABay	5
03/21/2011 11:46:45	NM_LH	159	ABay	5
03/21/2011 11:46:45	NM_LH	159	ABay	5
03/21/2011 11:46:45	NM_LH	159	ABay	5
03/21/2011 11:57:00	NM_RH	153	ABay	3
03/21/2011 11:57:00	NM_RH	153	ABay	3
03/21/2011 11:57:00	NM_RH	153	ABay	3
03/21/2011 11:57:00	NM_RH	153	ABay	3
03/21/2011 13:09:32	Acc_4Dr_LH	175	CLow	3
03/21/2011 13:09:32	Acc_4Dr_LH	175	CLow	3
03/21/2011 13:09:32	Acc_4Dr_LH	175	CLow	3
03/21/2011 13:09:32	Acc_4Dr_LH	175	CLow	3
03/21/2011 13:09:32	Acc_4Dr_LH	175	CLow	3
03/21/2011 13:09:32	Acc_4Dr_LH	175	CLow	3
03/21/2011 13:25:41	Acc_4Dr_RH	166	CHigh	14
03/21/2011 13:25:41	Acc_4Dr_RH	166	CHigh	14
03/21/2011 13:25:41	Acc_4Dr_RH	166	CHigh	14
03/21/2011 13:25:41	Acc_4Dr_RH	166	CHigh	14
03/21/2011 13:25:41	Acc_4Dr_RH	166	CHigh	14
03/21/2011 13:25:41	Acc_4Dr_RH	166	CHigh	14
03/21/2011 14:07:00	Acc_4Dr_LH	175	CLow	3
03/21/2011 14:07:00	Acc_4Dr_LH	175	CLow	3
03/21/2011 14:07:00	Acc_4Dr_LH	175	CLow	3
03/21/2011 14:07:00	Acc_4Dr_LH	175	CLow	3
03/21/2011 14:07:00	Acc_4Dr_LH	175	CLow	3
03/21/2011 14:07:00	Acc_4Dr_LH	175	CLow	3
03/21/2011 14:23:10	Acc_4Dr_RH	166	CHigh	14
03/21/2011 14:24:12	Acc_4Dr_RH	166	CHigh	12
03/21/2011 14:24:12	Acc_4Dr_RH	166	CHigh	12
03/21/2011 14:24:12	Acc_4Dr_RH	166	CHigh	12
03/21/2011 14:24:12	Acc_4Dr_RH	166	CHigh	12
03/21/2011 14:24:12	Acc_4Dr_RH	166	CHigh	12
03/21/2011 17:34:35	Acc_4Dr_LH	175	CLow	3
03/21/2011 17:34:35	Acc_4Dr_LH	175	CLow	3
03/21/2011 17:34:35	Acc_4Dr_LH	175	CLow	3
03/21/2011 17:38:39	Acc_4Dr_LH	175	CHigh	6
03/21/2011 17:46:04	Acc_4Dr_RH	166	CHigh	12
03/21/2011 17:47:28	Acc_4Dr_RH	166	CHigh	7
03/21/2011 17:47:28	Acc_4Dr_RH	166	CHigh	7
03/21/2011 17:47:28	Acc_4Dr_RH	166	CHigh	7
03/21/2011 18:35:54	TL_LH	177	ABay	1
03/21/2011 18:35:54	TL_LH	177	ABay	1
03/21/2011 18:35:54	TL_LH	177	ABay	1
03/21/2011 18:35:54	TL_LH	177	ABay	1
03/21/2011 18:35:54	TL_LH	177	ABay	1
03/21/2011 18:48:14	TL_RH	154	CHigh	3
03/21/2011 18:48:14	TL_RH	154	CHigh	3
03/21/2011 18:48:14	TL_RH	154	CHigh	3
03/21/2011 18:48:14	TL_RH	154	CHigh	3
03/21/2011 18:48:14	TL_RH	154	CHigh	3
03/21/2011 20:39:58	TL_LH	177	ABay	1
03/21/2011 20:39:58	TL_LH	177	ABay	1
03/21/2011 20:44:51	TL_LH	177	ABay	2
03/21/2011 20:44:51	TL_LH	177	ABay	2
03/21/2011 20:44:51	TL_LH	177	ABay	2
03/21/2011 20:52:41	TL_RH	154	CHigh	3
03/21/2011 20:52:41	TL_RH	154	CHigh	3
03/21/2011 20:52:41	TL_RH	154	CHigh	3
03/21/2011 20:52:41	TL_RH	154	CHigh	3
03/21/2011 20:52:41	TL_RH	154	CHigh	3
03/21/2011 21:44:07	TL_LH	177	ABay	2
03/21/2011 21:44:07	TL_LH	177	ABay	2
03/21/2011 21:44:07	TL_LH	177	ABay	2
03/21/2011 21:51:53	TL_RH	154	CHigh	3
03/21/2011 22:07:58	TL_RH	194	CHigh	3
03/21/2011 22:19:38	NM_LH	159	ABay	5
03/21/2011 22:19:38	NM_LH	159	ABay	5
03/21/2011 22:19:38	NM_LH	159	ABay	5
03/21/2011 22:19:38	NM_LH	159	ABay	5
03/21/2011 22:19:38	NM_LH	159	ABay	5
03/21/2011 22:35:03	NM_RH	153	ABay	3
03/21/2011 22:37:42	NM_RH	153	ABay	7
03/21/2011 22:37:42	NM_RH	153	ABay	7
03/21/2011 22:37:42	NM_RH	153	ABay	7
03/21/2011 22:37:42	NM_RH	153	ABay	7
03/21/2011 22:59:36	NM_LH	159	ABay	5
03/21/2011 23:02:37	NM_LH	159	ABay	6
03/21/2011 23:02:37	NM_LH	159	ABay	6
03/21/2011 23:02:37	NM_LH	159	ABay	6
03/21/2011 23:02:37	NM_LH	159	ABay	6
03/21/2011 23:15:31	NM_RH	153	ABay	7
03/21/2011 23:15:31	NM_RH	153	ABay	7
03/21/2011 23:15:31	NM_RH	153	ABay	7
03/21/2011 23:15:31	NM_RH	153	ABay	7
03/21/2011 23:15:31	NM_RH	153	ABay	7
03/22/2011 00:25:08	Acc_4Dr_LH	175	CHigh	4
03/22/2011 00:25:08	Acc_4Dr_LH	175	CHigh	4
03/22/2011 00:25:08	Acc_4Dr_LH	175	CHigh	4
03/22/2011 00:25:08	Acc_4Dr_LH	175	CHigh	4
03/22/2011 00:25:08	Acc_4Dr_LH	175	CHigh	4
03/22/2011 00:25:08	Acc_4Dr_LH	175	CHigh	4
03/22/2011 00:46:40	Acc_4Dr_RH	166	CLow	1
03/22/2011 00:46:40	Acc_4Dr_RH	166	CLow	1
03/22/2011 00:46:40	Acc_4Dr_RH	166	CLow	1
03/22/2011 00:46:40	Acc_4Dr_RH	166	CLow	1
03/22/2011 00:46:40	Acc_4Dr_RH	166	CLow	1
03/22/2011 00:46:40	Acc_4Dr_RH	166	CLow	1
03/22/2011 01:07:07	Acc_4Dr_LH	175	CHigh	4
03/22/2011 01:07:07	Acc_4Dr_LH	175	CHigh	4
03/22/2011 01:07:07	Acc_4Dr_LH	175	CHigh	4
03/22/2011 01:07:07	Acc_4Dr_LH	175	CHigh	4
03/22/2011 01:13:43	Acc_4Dr_LH	175	CHigh	1
03/22/2011 01:13:43	Acc_4Dr_LH	175	CHigh	1
03/22/2011 01:25:53	Acc_4Dr_RH	166	CLow	1
03/22/2011 01:25:53	Acc_4Dr_RH	166	CLow	1
03/22/2011 01:25:53	Acc_4Dr_RH	166	CLow	1
03/22/2011 01:25:53	Acc_4Dr_RH	166	CLow	1
03/22/2011 01:25:53	Acc_4Dr_RH	166	CLow	1
03/22/2011 01:25:53	Acc_4Dr_RH	166	CLow	1
03/22/2011 07:06:11	Acc_4Dr_LH	175	CHigh	1
03/22/2011 07:06:11	Acc_4Dr_LH	175	CHigh	1
03/22/2011 07:06:11	Acc_4Dr_LH	175	CHigh	1
03/22/2011 07:06:11	Acc_4Dr_LH	175	CHigh	1
03/22/2011 07:20:37	Acc_4Dr_RH	191	CLow	1
03/22/2011 07:20:37	Acc_4Dr_RH	191	CLow	1
03/22/2011 07:20:37	Acc_4Dr_RH	191	CLow	1
03/22/2011 07:20:37	Acc_4Dr_RH	191	CLow	1
03/22/2011 08:04:17	Acc_4Dr_LH	175	CLow	6
03/22/2011 08:24:08	TL_LH	177	ABay	2
03/22/2011 08:24:08	TL_LH	177	ABay	2
03/22/2011 08:24:08	TL_LH	177	ABay	2
03/22/2011 08:24:08	TL_LH	177	ABay	2
03/22/2011 08:24:08	TL_LH	177	ABay	2
03/22/2011 08:37:05	TL_RH	194	CHigh	9
03/22/2011 08:37:05	TL_RH	194	CHigh	9
03/22/2011 08:37:05	TL_RH	194	CHigh	9
03/22/2011 08:37:05	TL_RH	194	CHigh	9
03/22/2011 08:37:05	TL_RH	194	CHigh	9
03/22/2011 08:57:03	TL_LH	177	ABay	2
03/22/2011 08:57:03	TL_LH	177	ABay	2
03/22/2011 08:57:03	TL_LH	177	ABay	2
03/22/2011 08:57:03	TL_LH	177	ABay	2
03/22/2011 08:57:03	TL_LH	177	ABay	2
03/22/2011 09:08:03	TL_RH	194	CHigh	2
03/22/2011 09:08:03	TL_RH	194	CHigh	2
03/22/2011 09:08:03	TL_RH	194	CHigh	2
03/22/2011 09:08:03	TL_RH	194	CHigh	2
03/22/2011 09:08:03	TL_RH	194	CHigh	2
03/22/2011 09:41:43	TL_LH	177	ABay	2
03/22/2011 09:41:43	TL_LH	177	ABay	2
03/22/2011 09:41:43	TL_LH	177	ABay	2
03/22/2011 09:41:43	TL_LH	177	ABay	2
03/22/2011 09:41:43	TL_LH	177	ABay	2
03/22/2011 09:54:40	TL_RH	194	CHigh	2
03/22/2011 09:54:40	TL_RH	194	CHigh	2
03/22/2011 09:54:40	TL_RH	194	CHigh	2
03/22/2011 09:54:40	TL_RH	194	CHigh	2
03/22/2011 10:41:47	NM_LH	159	ABay	6
03/22/2011 10:41:47	NM_LH	159	ABay	6
03/22/2011 10:41:47	NM_LH	159	ABay	6
03/22/2011 10:41:47	NM_LH	159	ABay	6
03/22/2011 10:41:47	NM_LH	159	ABay	6
03/22/2011 10:57:49	NM_RH	153	ABay	7
03/22/2011 10:57:49	NM_RH	153	ABay	7
03/22/2011 10:57:49	NM_RH	153	ABay	7
03/22/2011 10:57:49	NM_RH	153	ABay	7
03/22/2011 10:57:49	NM_RH	153	ABay	7
03/22/2011 11:48:01	NM_LH	159	ABay	6
03/22/2011 11:48:01	NM_LH	159	ABay	6
03/22/2011 11:48:01	NM_LH	159	ABay	6
03/22/2011 11:48:01	NM_LH	159	ABay	6
03/22/2011 12:00:51	NM_RH	153	ABay	7
03/22/2011 12:00:51	NM_RH	153	ABay	7
03/22/2011 12:00:51	NM_RH	153	ABay	7
03/22/2011 12:00:51	NM_RH	153	ABay	7
03/22/2011 12:00:51	NM_RH	153	ABay	7
03/22/2011 12:21:41	Acc_4Dr_LH	175	CLow	6
03/22/2011 12:21:41	Acc_4Dr_LH	175	CLow	6
03/22/2011 12:21:41	Acc_4Dr_LH	175	CLow	6
03/22/2011 12:21:41	Acc_4Dr_LH	175	CLow	6
03/22/2011 12:21:41	Acc_4Dr_LH	175	CLow	6
03/22/2011 12:27:06	Acc_4Dr_LH	175	CLow	4
03/22/2011 12:37:29	Acc_4Dr_RH	191	CHigh	12
03/22/2011 12:37:29	Acc_4Dr_RH	191	CHigh	12
03/22/2011 12:37:29	Acc_4Dr_RH	191	CHigh	12
03/22/2011 12:37:29	Acc_4Dr_RH	191	CHigh	12
03/22/2011 12:59:29	Acc_4Dr_RH	191	CHigh	6
03/22/2011 12:59:29	Acc_4Dr_RH	191	CHigh	6
03/22/2011 13:32:43	Acc_4Dr_LH	175	CLow	4
03/22/2011 13:32:43	Acc_4Dr_LH	175	CLow	4
03/22/2011 13:32:43	Acc_4Dr_LH	175	CLow	4
03/22/2011 13:32:43	Acc_4Dr_LH	175	CLow	4
03/22/2011 13:32:43	Acc_4Dr_LH	175	CLow	4
03/22/2011 13:32:43	Acc_4Dr_LH	175	CLow	4
03/22/2011 13:48:46	Acc_4Dr_RH	191	CHigh	6
03/22/2011 13:48:46	Acc_4Dr_RH	191	CHigh	6
03/22/2011 13:48:46	Acc_4Dr_RH	191	CHigh	6
